TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
10-09-2026,10-09-2026,CM,BSE,STK,532005,INE653D01012,SAMINDUS,X,,,,,SAM INDUSTRIES LTD.,35.6,40.1,34.55,39.88,39.88,37.81,,39.88,,,446,15440,6,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532007,INE981C01019,SHVFL,X,,,,,SHREEVATSAA FINANCE & LEASING,24.1,25.25,24.1,25.25,25.25,24.05,,25.25,,,17,414,2,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532011,INE147C01017,POOJAENT,X,,,,,VASHU BHAGNANI INDUSTRIES LIMI,65.01,72.97,65.01,68.1,68.1,68.15,,68.1,,,17157,1175165,78,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532015,INE995A01013,GRAVITY,X,,,,,GRAVITY (INDIA) LTD.,13.45,13.99,13.45,13.45,13.45,14.15,,13.45,,,65126,877580,161,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532016,INE176O01011,ESPIRE,X,,,,,ESPIRE HOSPITALITY LIMITED,161.4,161.4,146,153.55,153.95,149.35,,153.55,,,733,112357,38,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532019,INE938A01021,LCCINFOTEC,B,,,,,LCC INFOTECH LTD.,3.84,3.84,3.17,3.19,3.34,3.52,,3.19,,,57400,185304,121,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532022,INE185E01021,FILATFASH,B,,,,,FILATEX FASHIONS LTD.,0.19,0.19,0.19,0.19,0.19,0.19,,0.18,,,527524,100229,156,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532029,INE325D01025,SINDHUTRAD,B,,,,,SINDHU TRADE LINKS LIMITED,24.8,25.08,23.8,23.81,23.81,24.89,,23.81,,,67541,1642421,256,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532039,INE486F01012,ZENOTECH,X,,,,,ZENOTECH LABORATORIES LTD.,45.39,46.19,44.28,44.67,44.67,45.39,,44.67,,,10271,462078,124,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532041,INE597C01021,HINDBIO,XT,,,,,HINDUSTAN BIO SCIENCES LTD.,8.48,8.48,7.72,7.95,7.92,8.12,,7.95,,,2496,19695,38,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532042,INE092D01013,FRONTCORP,X,,,,,FRONTLINE CORPORATION LTD.,31,32,29.6,32,32,31.15,,32,,,1333,39881,10,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532051,INE409B01013,SWELECTES,B,,,,,SWELECT ENERGY SYSTEMS LIMITED,580.25,580.25,562.4,568.65,562.4,574,,568.16,,,956,543775,67,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532053,INE121B01014,WALLFORT,X,,,,,WALLFORT FINANCIAL SERVICES LT,80.02,82.5,80.02,82.5,82.5,80.42,,82.5,,,1043,83522,6,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532054,INE291D01011,KDDL,B,,,,,KDDL LTD.,3891.55,3959,3879.35,3882.05,3881,3924.65,,3891.37,,,773,3017684,167,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532056,INE398H01015,TRUSTEDGE,X,,,,,Trustedge Capital Limited,140,141.4,135,140,140,138.45,,140,,,447,62551,8,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532057,INE516F01016,ABHICAP,X,,,,,ABHINAV CAPITAL SERVICES LTD.,110.8,110.8,110.8,110.8,110.8,108.1,,110.8,,,6,664,2,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532067,INE994E01018,3BBLACKBIO,B,,,,,3B BlackBio Dx Limited,1487.65,1491.3,1432.6,1446.4,1461,1472.1,,1443.5,,,580,846012,113,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532070,INE311N01016,GUJJUBHAI,X,,,,,GUJJUBHAI INDUSTRIES LIMITED,99.95,101.45,98.7,99.3,98.7,100.45,,99.3,,,6064,602734,64,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532090,INE219M01021,ATVOENT,X,,,,,Atvo Enterprises Limited,41.8,42,40,40.35,40.36,41.05,,40.35,,,53864,2201425,155,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532092,INE807D01030,EPUJA,X,,,,,EPUJA SPIRITECH LIMITED,1,1.03,0.97,0.99,0.99,0.99,,0.99,,,107110,106887,77,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532100,INE456B01014,INDOCITY,X,,,,,INDO-CITY INFOTECH LTD.,13.4,13.4,12.83,12.9,12.83,13.5,,12.9,,,581,7500,8,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532102,INE948G01019,SBECSUG,XT,,,,,SBEC SUGAR LTD.,62,64,62,62,62,64.4,,62,,,3226,200878,24,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532113,INE957E01031,BRIJLEAS,X,,,,,BRIJLAXMI LEASING & FINANCE LT,8.5,8.5,8.4,8.4,8.4,8.2,,8.4,,,4010,33909,9,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532123,INE395A01016,BSELALGO,X,,,,,BSEL ALGO LIMITED,4.07,4.07,3.95,3.98,4,4,,3.98,,,39828,159944,143,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532124,INE419H01019,RELIABVEN,XT,,,,,RELIABLE VENTURES INDIA LTD.,24.98,24.98,24.9,24.9,24.9,24.98,,24.9,,,10,249,4,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532131,INE382B01012,TRIUMPIN,X,,,,,TRIUMPH INTERNATIONAL FINANCE,17.4,17.99,16.53,17.99,17.99,17.4,,17.99,,,263,4372,13,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532134,INE028A01039,BANKBARODA,A,,,,,BANK OF BARODA,234.75,239.35,234.75,238,238,234.9,,237.63,,,422049,100410155,5401,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532140,INE154B01023,MOHITE,B,,,,,MOHITE INDUSTRIES LIMITED,2.73,2.75,2.72,2.75,2.75,2.72,,2.75,,,801,2186,4,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532141,INE666E01020,ACL,B,,,,,ANDHRA CEMENTS LTD.,41.01,43.7,41.01,42.61,42.61,43.3,,42.68,,,146,6309,16,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532143,INE411D01023,SKMEGGPROD,B,,,,,SKM EGG PRODUCTS EXPORT (INDIA,250.05,253.25,245.65,247.6,248.35,250.9,,247.87,,,18141,4503267,410,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532144,INE191B01025,WELCORP,A,,,,,WELSPUN CORP LIMITED,2614.9,2785.95,2608,2775.65,2775.65,2607.95,,2776.86,,,150302,411876678,8220,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532145,INE731B01010,HOTLSILV,X,,,,,H.S.INDIA LTD.,11,11,9.87,10.55,10.59,10.95,,10.55,,,1242,12786,35,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532149,INE084A01016,BANKINDIA,A,,,,,BANK OF INDIA,140.75,142.65,140.2,142,142,140.7,,141.11,,,121227,17149641,1209,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532150,INE681B01017,INDRAMEDCO,A,,,,,INDRAPRASTHA MEDICAL CORP.LTD.,362.35,362.35,358,360,359.9,359.95,,360,,,5541,1993873,236,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532154,INE560F01022,JOHNPHARMA,X,,,,,JOHNSON PHARMACARE LIMITED,0.47,0.47,0.46,0.46,0.47,0.47,,0.46,,,210043,97207,241,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532155,INE129A01019,GAIL,A,,,,,GAIL (INDIA) LTD.,173.75,176.45,173.2,175,175,175,,174.5,,,196950,34458262,2422,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532156,INE884A01027,VAIBHAVGBL,B,,,,,VAIBHAV GLOBAL LTD,213.5,221.35,213.5,216.05,216.45,214.8,,215.96,,,11663,2534788,390,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532159,INE088D01011,TRESCON,X,,,,,TRESCON LIMITED,6.85,7.23,6.76,7.15,7,6.79,,7.15,,,25795,181179,79,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532160,INE944A01011,GUJSTATFIN,B,,,,,GUJARAT STATE FINANCIAL CORPOR,9.95,10.5,9.71,9.71,9.71,10,,9.71,,,6329,61610,43,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532162,INE789E01012,JKPAPER,A,,,,,JK PAPER LTD.,414.3,422.15,406.25,415.1,416.1,408.1,,415.15,,,30628,12727740,670,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532163,INE979A01025,SAREGAMA,A,,,,,SAREGAMA INDIA LTD.,499.9,514,499.85,505.15,506.1,500.7,,505.15,,,23064,11708451,804,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532167,INE501C01015,OMKARPH,X,,,,,OMKAR PHARMACHEM LTD.,8.15,8.15,7.57,7.57,7.57,7.96,,7.57,,,3340,25285,10,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532172,INE737B01033,ADROITINFO,B,,,,,Adroit Infotech Limited,10.99,11.24,10.57,10.81,10.81,10.77,,10.86,,,17811,197141,59,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532173,INE214A01019,CYBERTECH,T,,,,,CYBERTECH SYSTEMS AND SOFTWARE,143.95,143.95,140.25,140.7,141,143.05,,140.78,,,715,101082,35,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532174,INE090A01021,ICICIBANK,A,,,,,ICICI BANK LTD.,1383.3,1393.6,1374,1384,1384,1390.1,,1384.47,,,322568,445972827,12806,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532175,INE136B01020,CYIENT,A,,,,,CYIENT LIMITED,1075.1,1089.45,1069.85,1077.1,1073,1074.05,,1076.42,,,8086,8733205,609,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532178,INE510A01028,ENGINERSIN,A,,,,,ENGINEERS INDIA LTD.,273.2,277.95,270.25,271.95,273,273.15,,272.04,,,192426,52669622,5265,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532180,INE680A01011,DHANBANK,B,,,,,DHANLAXMI BANK LIMITED,30.47,31.06,30.47,30.65,30.82,30.7,,30.73,,,17393,534921,154,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532181,INE131A01031,GMDCLTD,A,,,,,GUJARAT MINERAL DEVELOPMENT CO,579,600.3,576.85,580.5,580.5,574.65,,580.39,,,361042,213393264,8271,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532183,INE622E01023,GAYATRI,X,,,,,GAYATRI SUGARS LTD.,8.07,8.3,8.07,8.16,8.2,8.16,,8.16,,,42586,346112,118,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532187,INE095A01012,INDUSINDBK,A,,,,,INDUSIND BANK LTD.,997.35,1002.95,987.05,995,995,1002,,993.3,,,160900,159265416,855,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532189,INE353K01014,ITDC,B,,,,,INDIA TOURISM DEVELOPMENT CORP,627,739.05,627,669.05,669.05,630.2,,664.7,,,143060,100412210,6069,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532209,INE168A01041,J&KBANK,A,,,,,JAMMU & KASHMIR BANK LTD.,145.4,147.15,144.85,145.8,146.95,145.65,,145.77,,,50488,7367757,872,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532210,INE491A01021,CUB,A,,,,,CITY UNION BANK LIMITED,230.45,232.1,225,226.05,227.35,232,,226.4,,,113066,25780998,1960,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532212,INE731A01020,ARCHIES,B,,,,,ARCHIES LTD.,13.25,13.3,12.36,12.66,12.49,12.98,,12.53,,,2083,26379,25,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532215,INE238A01034,AXISBANK,A,,,,,AXIS BANK LTD.,1239.55,1260,1239.55,1260,1260,1239.5,,1246.55,,,454779,568444555,8830,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532216,INE550B01022,HBSL,B,,,,,HB STOCKHOLDINGS LTD.,54.98,54.98,52.86,54.98,54.98,52.51,,54.39,,,103,5518,11,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532217,INE027F01014,CMXLTD,XT,,,,,CMX HOLDINGS LIMITED,20,21.21,20,21.15,21.16,20.21,,21.15,,,6809,138087,16,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532218,INE683A01023,SOUTHBANK,A,,,,,SOUTH INDIAN BANK LTD.,46.42,46.49,45.76,46.08,46.08,46.42,,46.08,,,515881,23730975,3495,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532219,INE306C01019,ENERGYDEV,B,,,,,ENERGY DEVELOPMENT COMPANY LTD,14.98,15.27,14.57,15.21,15.27,14.98,,15.13,,,2524,37560,78,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532221,INE269A01021,SONATSOFTW,A,,,,,SONATA SOFTWARE LTD.,270.2,270.2,259.6,260.2,260.35,267.15,,260.1,,,52536,13901750,1133,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532230,INE665D01016,BENGALT,X,,,,,BENGAL TEA & FABRICS LTD.,142,142,142,142,142,138,,142,,,1,142,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532234,INE139A01034,NATIONALUM,A,,,,,NATIONAL ALUMINIUM CO.LTD.,379.1,383.25,371.15,371.4,371.4,379,,373.33,,,175875,66501254,2982,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532240,INE092B01025,INDNIPPON,B,,,,,INDIA NIPPON ELECTRICALS LTD.,1346.4,1566.1,1336.8,1372.1,1372.1,1314.65,,1369.15,,,204914,298890254,12500,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532256,INE023A01030,NSIL,B,,,,,NALWA SONS INVESTMENTS LTD.,5650,5650,5605,5609.45,5609.45,5639.5,,5604.21,,,13,72951,7,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532259,INE372A01015,APARINDS,A,,,,,APAR INDUSTRIES LTD.,17489.05,17583.15,17048,17293,17405,17440.85,,17341.62,,,1829,31580902,615,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532268,INE793A01012,ACCELYA,B,,,,,ACCELYA SOLUTIONS INDIA LIMITE,1124,1128.1,1115,1119.25,1122.6,1117.15,,1118.13,,,335,375592,36,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532271,INE215B01022,ORCHASP,B,,,,,ORCHASP LIMITED,1.49,1.49,1.35,1.45,1.45,1.43,,1.44,,,36877,53294,76,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532275,INE394C01023,LANDMARC,X,,,,,LANDMARC LEISURE CORPORATION L,2.04,2.06,2,2,2,2.01,,2,,,107925,218029,89,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532281,INE860A01027,HCLTECH,A,,,,,HCL TECHNOLOGIES LTD.,1225,1236.9,1196.25,1196.8,1196.8,1226.55,,1206.53,,,130933,158248439,7329,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532284,INE389D01013,TCFCFINQ,X,,,,,TCFC FINANCE LTD.,25.76,25.89,24.11,24.95,24.95,25.51,,24.95,,,1172,29275,37,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532285,INE007B01023,GEOJITFSL,B,,,,,Geojit Financial Services Limi,79.41,80.69,79.1,79.65,79.5,80.02,,79.47,,,5417,431413,94,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532286,INE749A01030,JINDALSTEL,A,,,,,JINDAL STEEL LIMITED,1147.65,1151.45,1131,1142,1142,1147.5,,1137.09,,,12116,13790700,744,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532290,INE791A01024,BLBLIMITED,B,,,,,BLB LTD.,16.28,16.37,15.75,16.02,15.95,16.5,,15.98,,,9125,147171,37,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532296,INE935A01035,GLENMARK,A,,,,,GLENMARK PHARMACEUTICALS LTD.,2435.05,2442.5,2401.5,2417,2417,2439.55,,2415.04,,,11185,27093020,1248,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532300,INE049B01025,WOCKPHARMA,A,,,,,WOCKHARDT LTD.,2245.2,2265.6,2196.6,2219.9,2219.9,2251.55,,2220.56,,,77895,174006290,4646,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532303,INE934A01012,INTEGHIT,X,,,,,INTEGRATED HITECH LTD.,3.21,3.3,3.21,3.21,3.21,3.33,,3.21,,,571,1868,11,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532304,INE602C01011,KJMCCORP,X,,,,,KJMC CORPORATE ADVISORS (INDIA,60,62.4,60,62.3,62.3,62.8,,62.3,,,35,2126,6,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532305,INE915B01019,INDSWFTLAB,B,,,,,IND-SWIFT LABORATORIES LTD.,387.05,387.05,375.4,377.5,377,388.2,,377.5,,,22249,8478652,822,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532309,INE878A01011,GVPIL,B,,,,,GE Power India Ltd,658.05,665,652.95,655.35,655.35,658.05,,654.55,,,10363,6816827,422,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532310,INE879A01019,SHREERAMA,B,,,,,SHREE RAMA MULTI-TECH LTD.,45.87,47.4,44.98,45.93,45.8,45.26,,45.89,,,20301,932069,264,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532313,INE813A01018,MAHLIFE,A,,,,,MAHINDRA LIFESPACE DEVELOPERS,368.3,369.2,356,359.7,358.3,371.25,,359.65,,,5833,2131348,237,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532315,INE042B01012,GROARC,X,,,,,GROARC INDUSTRIES INDIA LIMITE,6.76,7.49,6.58,6.71,7.13,7.11,,6.71,,,16383,111968,65,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532320,INE418B01048,VAARAD,X,,,,,VAARAD VENTURES LTD,9,9,8.91,8.91,8.91,8.94,,8.91,,,376,3354,8,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532321,INE010B01027,ZYDUSLIFE,A,,,,,Zydus Lifesciences Limited,1126.65,1133,1110.1,1118,1118,1129,,1117.8,,,25434,28517402,1480,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532323,INE555C01029,SHIVACEM,B,,,,,SHIVA CEMENT LTD.,15.88,16.15,15.87,16.1,16.1,15.87,,16.04,,,3866,62073,24,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532324,INE039B01026,CINEVISTA,B,,,,,CINEVISTA LTD.,14.25,15.11,14.25,14.48,15.03,14.15,,14.36,,,7,101,3,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532326,INE781A01025,INTENTECH,B,,,,,INTENSE TECHNOLOGIES LTD.,80.46,81.04,79.08,79.08,79.08,78.49,,79.12,,,1046,82966,19,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532329,INE310B01013,DANLAW,XT,,,,,DANLAW TECHNOLOGIES INDIA LTD.,1740,1800,1672,1684.8,1700,1739.8,,1684.8,,,3478,5961092,304,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532331,INE031B01049,AJANTPHARM,A,,,,,AJANTA PHARMA LTD.,3510.45,3538.65,3483.05,3516.75,3503.05,3539.25,,3519.8,,,1423,4988016,295,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532332,INE117B01020,CURAA,B,,,,,CURA TECHNOLOGIES LTD.,82.2,82.2,82.2,82.2,82.2,76,,79.04,,,1,82,1,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532333,INE638B01025,HBPOR,B,,,,,HB PORTFOLIO LTD.,62.79,63.99,60,62.99,62.99,62.79,,58.9,,,34,2117,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532334,INE640B01021,HBESD,B,,,,,HB ESTATE DEVELOPERS LTD.,75,75,71.51,72,72,76,,71.26,,,431,31274,28,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532335,INE792B01012,AMBICAAGAR,B,,,,,AMBICA AGARBATHIES & AROMA IND,25.44,26.24,25.12,25.12,25.12,25.1,,25.49,,,24825,638179,54,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532339,INE453B01029,COMPUSOFT,B,,,,,COMPUCOM SOFTWARE LTD.,13.21,13.28,13.09,13.2,13.28,13.21,,13.21,,,5169,68052,28,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532340,INE369B01019,OMNIAX,X,,,,,OMNI AXS SOFTWARE LTD.,3.2,3.2,3.2,3.2,3.2,3.2,,3.2,,,1193,3817,5,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532341,INE848A01014,IZMO,B,,,,,IZMO Limited,934.1,934.1,895.9,899.2,899.2,911.6,,900.17,,,7371,6681203,332,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532343,INE494B01023,TVSMOTOR,A,,,,,TVS MOTOR COMPANY LTD.,4151,4171.45,4100,4115,4115,4152,,4121.48,,,11284,46617737,2315,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532348,INE754A01055,SUBEXLTD,B,,,,,SUBEX LTD.,18.99,19.99,18.99,19.75,19.75,18.82,,19.76,,,1463477,28736708,2979,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532349,INE688A01022,TCI,B,,,,,TRANSPORT CORPORATION OF INDIA,866,874.05,855,856.45,855.4,868,,856.9,,,475,408498,113,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532350,INE243B01016,PADMALAYAT,Z,,,,,PADMALAYA TELEFILMS LTD.,3.72,3.9,3.55,3.9,3.9,3.72,,3.9,,,12905,49368,20,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532351,INE523B01011,AKSHOPTFBR,T,,,,,AKSH OPTIFIBRE LTD.,9.06,9.06,8.2,8.83,8.89,8.63,,8.8,,,647136,5784996,565,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532354,INE400B01020,VIRGOGLOB,XT,,,,,Virgo Global Limited,3.64,3.81,3.5,3.66,3.81,3.64,,3.66,,,47493,171218,59,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532355,INE448B01029,PICTUREHS,X,,,,,PICTUREHOUSE MEDIA LTD.,8.3,8.3,7.83,7.83,7.83,8.24,,7.83,,,3400,26736,28,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532356,INE256C01024,TRIVENI,A,,,,,TRIVENI ENGINEERING & INDUSTRI,267.8,272.85,262.9,263.95,264,268.9,,263.95,,,38454,10321455,1097,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532359,INE309B01023,HITKITGLO,X,,,,,HIT KIT GLOBAL SOLUTIONS LTD.,2.43,2.43,2.27,2.27,2.27,2.38,,2.27,,,187468,426764,89,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532362,INE099E01016,NAGPI,X,,,,,NAGPUR POWER & INDUSTRIES LTD.,196.1,197.9,190,190.1,190.1,205.1,,190.1,,,2617,503800,59,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532365,INE417B01040,DSSL,B,,,,,DYNACONS SYSTEMS & SOLUTIONS L,1025,1040,1024,1032.9,1037,1018.8,,1032.21,,,1316,1359848,169,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532366,INE859A01011,PNBGILTS,B,,,,,PNB GILTS LTD.,79.09,82.73,79.09,80.45,81.48,79.53,,80.36,,,29965,2435814,294,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532368,INE425B01027,BCG,B,,,,,BRIGHTCOM GROUP LIMITED,10.3,10.36,9.95,10.1,10.15,10.26,,10.1,,,1028786,10445640,1397,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532369,INE614A01028,RAMCOIND,B,,,,,RAMCO INDUSTRIES LTD.,320.95,321.3,314.55,318.45,319.6,320.5,,319.52,,,3895,1236570,165,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532370,INE246B01019,RAMCOSYS,B,,,,,RAMCO SYSTEMS LTD.,596.8,615,596.8,609.55,612,597.3,,610.53,,,6295,3818721,419,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532371,INE517B01013,TTML,A,,,,,TATA TELESERVICES (MAHARASHTRA,36.07,36.65,35.89,35.93,35.93,36.2,,35.91,,,202410,7318793,1155,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532372,INE539B01017,VIRINCHI,B,,,,,Virinchi Limited,14,14.27,13.94,14.18,14.18,14.2,,14.16,,,2805,39340,32,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532373,INE434B01029,WEPSOLN,X,,,,,WEP SOLUTIONS LTD.,34.05,36,34.05,35.29,35.1,34.52,,35.29,,,8754,311252,67,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532374,INE089C01029,STLTECH,T,,,,,STERLITE TECHNOLOGIES LTD.,867.75,898,836.2,857.3,857.3,867.75,,854.88,,,218999,188689052,6305,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532375,INE716B01029,TIPSMUSIC,A,,,,,TIPS MUSIC LIMITED,650.05,674.25,644.4,658.05,657.3,650.2,,658.39,,,20016,13205256,699,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532376,INE398B01018,UMIYA-MRO,B,,,,,UMIYA BUILDCON LIMITED,92,97,92,94.41,94,99.95,,94.67,,,3788,358734,53,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532378,INE464B01018,UNIVARTS,X,,,,,UNIVERSAL ARTS LTD.,5.01,5.01,5.01,5.01,5.01,5.68,,5.01,,,200,1002,2,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532379,INE683B01047,FIRSTFIN,X,,,,,FIRST FINTEC LIMITED,8.92,8.92,8.92,8.92,8.92,8.5,,8.92,,,8789,78397,25,F1,1,,,,,
10-09-2026,10-09-2026,CM,BSE,STK,532380,INE893A01036,BABA,X,,,,,BABA ARTS LTD.,14.04,14.51,14.04,14.42,14.42,14.04,,14.42,,,15873,228854,50,F1,1,,,,,
